WWTP name,Latitude,Longitude,Capacity (p.e),N kg/per year,country,province,nuts2_id,country_code,P kg/per year
Lusia_Via_Gorzon,45.093,11.672,3000,12960,Italy,Veneto,ITH3,Italy,2160
Fratta_Polesine_Via_Palladio,45.025,11.648,4200,18144,Italy,Veneto,ITH3,Italy,3024
Lendinara_Via_Ca_Morosini,45.092,11.602,9000,38880,Italy,Veneto,ITH3,Italy,6480
Stienta_Via_Maffei,44.944,11.543,3000,12960,Italy,Emilia-Romagna,ITH5,Italy,2160
Occhiobello_Viale_Stazione,44.896,11.617,12000,51840,Italy,Emilia-Romagna,ITH5,Italy,8640
Porto_Tolle_Via_Tangenziale_Est,44.942,12.325,6000,25920,Italy,Veneto,ITH3,Italy,4320
Porto_Viro_Ovest_S_S_Romea,45.014,12.244,50000,216000,Italy,Veneto,ITH3,Italy,36000
San_Martino_Di_Venezze_Via_Borgo_Sud,45.125,11.877,3000,12960,Italy,Veneto,ITH3,Italy,2160
Polesella_Via_Del_Gorgo,44.967,11.763,3600,15552,Italy,Veneto,ITH3,Italy,2592
Rovigo_Tangenziale_Est,45.093,11.801,2700,11664,Italy,Veneto,ITH3,Italy,1944
Villadose_Via_Andreotti,45.069,11.9,5000,21600,Italy,Veneto,ITH3,Italy,3600
Rovigo_S_Apollinare,45.042,11.837,74500,321840,Italy,Veneto,ITH3,Italy,53640
Trecenta_Via_Berettare,45.025,11.469,5500,23760,Italy,Veneto,ITH3,Italy,3960
Adria_Via_Dante,45.022,12.077,3000,12960,Italy,Veneto,ITH3,Italy,2160
Adria_Via_Retratto,45.046,12.05,20000,86400,Italy,Veneto,ITH3,Italy,14400
Rosolina_Mare_Via_Foci_Adige,45.15,12.327,30000,129600,Italy,Veneto,ITH3,Italy,21600
San_Vendemiano_Via_Fontane,45.878,12.383,12500,54000,Italy,Veneto,ITH3,Italy,9000
Impianto_Depurazione_Di_Maserada,45.736,12.367,200,864,Italy,Veneto,ITH3,Italy,144
Impianto_Di_Depurazione_Di_Caerano_Via_Vittime_Del_Vajont,45.755,11.991,400,1728,Italy,Veneto,ITH3,Italy,288
Impianto_Di_Fitodepurazione_Via_Dei_Rizzi_Maser,45.794,11.959,95,410.4,Italy,Veneto,ITH3,Italy,68.4
Impianto_Di_Depurazione_Treviso_Via_Pennacchi,45.698,12.259,700,3024,Italy,Veneto,ITH3,Italy,504
Impianto_Di_Depurazione_Treviso_Loc_Monigo,45.678,12.208,200,864,Italy,Veneto,ITH3,Italy,144
Impianto_Di_Depurazione_Treviso_Loc_S_Angelo,45.65,12.211,190,820.8,Italy,Veneto,ITH3,Italy,136.8
Fss_If01_Fitodepurazione,45.798,12.892,330,1425.6,Italy,Veneto,ITH3,Italy,237.6
Depuratore_Di_Roncade_San_Cipriano_Via_Marconi,45.603,12.374,8000,34560,Italy,Veneto,ITH3,Italy,5760
Impianto_Depurazione_Di_Nervesa_Loc_Bidasio_Via_Matteotti,45.812,12.241,250,1080,Italy,Veneto,ITH3,Italy,180
Por_Id05_Portogruaro_Via_Attigliana,45.781,12.853,150,648,Italy,Veneto,ITH3,Italy,108
Por_Id07_Portogruaro_Via_Zanella,45.768,12.869,75,324,Italy,Veneto,ITH3,Italy,54
Por_Id08_Portogruaro_Via_Pirandello,45.767,12.867,50,216,Italy,Veneto,ITH3,Italy,36
Sant_Erasmo_Via_Dei_Forti,45.448,12.392,84,362.88,Italy,Veneto,ITH3,Italy,60.48
Murano_Localita_San_Donato,45.461,12.354,500,2160,Italy,Veneto,ITH3,Italy,360
Murano_Via_Riva,45.457,12.356,325,1404,Italy,Veneto,ITH3,Italy,234
Fitodepurazione_Di_Trevignano_Via_Montebianco,45.751,12.089,170,734.4,Italy,Veneto,ITH3,Italy,122.4
Fitodepurazione_Di_Trevignano_Vicolo_Venezia,45.735,12.069,120,518.4,Italy,Veneto,ITH3,Italy,86.4
Depuratore_Nogarole_Rocca_Loc_Pradelle_Via_Colombare,45.271,10.86,4000,17280,Italy,Lombardia,ITC4,Italy,2880
Depuratore_Di_Villamarzana_Via_Zoccole,45.015,11.703,1200,5184,Italy,Veneto,ITH3,Italy,864
D_Falcade_Loc_Caviola,46.362,11.9,9700,41904,Italy,Veneto,ITH3,Italy,6984
Dep_Isola_Della_Scala_Ca_Magre,45.259,11.003,11250,48600,Italy,Veneto,ITH3,Italy,8100
Dep_Sorga_Torre_Masino,45.208,10.98,1800,7776,Italy,Lombardia,ITC4,Italy,1296
Fossalta_Di_Portogruaro_Loc_Villanova,45.761,12.886,1800,7776,Italy,Veneto,ITH3,Italy,1296
Gruaro,45.809,12.814,3000,12960,Italy,Veneto,ITH3,Italy,2160
Santo_Stino_Di_Livenza_La_Salute_81_Via_Zecchetto,45.667,12.81,300,1296,Italy,Veneto,ITH3,Italy,216
Meduna_Di_Livenza_Via_Del_Passo,45.803,12.613,2600,11232,Italy,Veneto,ITH3,Italy,1872
Alleghe_Coldemies,46.411,12.025,100,432,Italy,Veneto,ITH3,Italy,72
Rocca_Pietore_Masare,46.396,12.008,4000,17280,Italy,Veneto,ITH3,Italy,2880
Borca_Di_Cadore_Villanova,46.435,12.215,600,2592,Italy,Veneto,ITH3,Italy,432
Belluno_Pittanzelle,46.118,12.228,4000,17280,Italy,Veneto,ITH3,Italy,2880
La_Valle_Agordina_Le_Campe,46.259,12.044,7500,32400,Italy,Veneto,ITH3,Italy,5400
San_Vito_Di_Cadore_Loc_Ciampes,46.453,12.205,7850,33912,Italy,Veneto,ITH3,Italy,5652
Trichiana_Pialdier,46.081,12.118,1500,6480,Italy,Veneto,ITH3,Italy,1080
Trichiana_S_Felice,46.087,12.126,1900,8208,Italy,Veneto,ITH3,Italy,1368
Valle_Di_Cadore_Terchie,46.415,12.342,3200,13824,Italy,Veneto,ITH3,Italy,2304
Vigo_Di_Cadore_Palu_Granda,46.509,12.467,500,2160,Italy,Veneto,ITH3,Italy,360
Mossano_Via_Montruglio,45.421,11.561,500,2160,Italy,Veneto,ITH3,Italy,360
Mossano_Via_Ore_Fraz_Ponte,45.408,11.584,700,3024,Italy,Veneto,ITH3,Italy,504
Longare_Ponte_Costozza,45.464,11.607,5400,23328,Italy,Veneto,ITH3,Italy,3888
Cinto_Euganeo_Via_Bomba,45.271,11.66,800,3456,Italy,Veneto,ITH3,Italy,576
"Cinto_Euganeo_Via_Cavalcaressa,_Loc_Crosara",45.289,11.642,1200,5184,Italy,Veneto,ITH3,Italy,864
Lozzo_Atestino_Via_Fontanon,45.282,11.628,4900,21168,Italy,Veneto,ITH3,Italy,3528
Sant_Urbano_Loc_Ca_Brusa,45.138,11.599,6600,28512,Italy,Veneto,ITH3,Italy,4752
Camposampiero_Via_Straelle_Biotrattamento,45.554,11.956,70000,302400,Italy,Veneto,ITH3,Italy,50400
Gazzo_Padovano_Via_Cadorna_Loc_Grossa,45.554,11.702,3500,15120,Italy,Veneto,ITH3,Italy,2520
Rovolon_Via_Ponte_Tezze_Loc_Bastia,45.374,11.641,2750,11880,Italy,Veneto,ITH3,Italy,1980
San_Giorgio_In_Bosco_Via_Lobia,45.588,11.801,2000,8640,Italy,Veneto,ITH3,Italy,1440
Sant_Erasmo_Punta_Vela,45.472,12.427,4000,17280,Italy,Veneto,ITH3,Italy,2880
Mazzorbo,45.485,12.404,950,4104,Italy,Veneto,ITH3,Italy,684
Murano_Agostiniane,45.459,12.358,858,3706.56,Italy,Veneto,ITH3,Italy,617.76
Murano_Fra_Mauro,45.459,12.357,800,3456,Italy,Veneto,ITH3,Italy,576
Impianti_A_Servizio_Del_Centro_Storico_Di_Venezia,45.438,12.335,57125,246780,Italy,Veneto,ITH3,Italy,41130
Arqua_Polesine_Via_Garibaldi,45.009,11.746,3000,12960,Italy,Veneto,ITH3,Italy,2160
Badia_Polesine_Via_Mocenighe,45.108,11.445,700,3024,Italy,Veneto,ITH3,Italy,504
Giacciano_Con_Baruchella_Via_Madonnina,45.061,11.445,1200,5184,Italy,Veneto,ITH3,Italy,864
Castagnaro_Via_S_Anna,45.078,11.431,750,3240,Italy,Veneto,ITH3,Italy,540
Castelnovo_Bariano_Via_D_Alighieri,45.032,11.291,1000,4320,Italy,Lombardia,ITC4,Italy,720
Costa_Di_Rovigo_Via_Dossei,45.044,11.703,2700,11664,Italy,Veneto,ITH3,Italy,1944
Fiesso_Umbertiano_Via_Roncale,44.97,11.63,800,3456,Italy,Veneto,ITH3,Italy,576
Pincara_Via_Varghetto,44.986,11.61,1500,6480,Italy,Veneto,ITH3,Italy,1080
Depuratore_Privato_Dell_Isola_Di_Albarella_Rosolina,45.088,12.335,12600,54432,Italy,Veneto,ITH3,Italy,9072
Villadose_Loc_Cambio_Nord,45.087,11.928,150,648,Italy,Veneto,ITH3,Italy,108
Villadose_Loc_Cambio_Sud,45.084,11.927,60,259.2,Italy,Veneto,ITH3,Italy,43.2
Villanova_Del_Ghebbo_Via_Biganelli,45.064,11.651,1800,7776,Italy,Veneto,ITH3,Italy,1296
Casale_Sul_Sile_Loc_Conscio_Via_Peschiere,45.612,12.282,2500,10800,Italy,Veneto,ITH3,Italy,1800
Casale_Sul_Sile_Via_Della_Ricerca,45.6,12.289,340,1468.8,Italy,Veneto,ITH3,Italy,244.8
Montebelluna_Loc_Busta,45.743,12.01,600,2592,Italy,Veneto,ITH3,Italy,432
Cessalto_Via_Pascoli,45.71,12.621,3000,12960,Italy,Veneto,ITH3,Italy,2160
Crocetta_Del_Montello_Parco_Villa_Ancillotto,45.821,12.037,200,864,Italy,Veneto,ITH3,Italy,144
Crocetta_Del_Montello_Via_Degli_Artigiani_Zona_Pip,45.812,12.024,240,1036.8,Italy,Veneto,ITH3,Italy,172.8
Follina_Via_Gava,45.948,12.122,500,2160,Italy,Veneto,ITH3,Italy,360
Codogne_Zi_Cimavilla,45.867,12.379,300,1296,Italy,Veneto,ITH3,Italy,216
Gaiarine_Frz_Francenigo,45.89,12.503,1020,4406.4,Italy,Veneto,ITH3,Italy,734.4
Mareno_Di_Piave_Loc_Ramera,45.867,12.34,1000,4320,Italy,Veneto,ITH3,Italy,720
Meolo_Marteggia_Via_Dei_Paoli,45.588,12.46,400,1728,Italy,Veneto,ITH3,Italy,288
Miane_Via_Cava,45.938,12.096,2050,8856,Italy,Veneto,ITH3,Italy,1476
Motta_Di_Livenza_Via_Callunga_Zi_Sud,45.742,12.618,31550,136296,Italy,Veneto,ITH3,Italy,22716
Fontanelle_Loc_Lutrano_Via_Bosco,45.813,12.479,700,3024,Italy,Veneto,ITH3,Italy,504
Fontanelle_Via_Dei_Morti,45.81,12.478,400,1728,Italy,Veneto,ITH3,Italy,288
Fontanelle_Via_Roma,45.829,12.475,1000,4320,Italy,Veneto,ITH3,Italy,720
Vedelago_Via_Piave,45.658,12.06,2250,9720,Italy,Veneto,ITH3,Italy,1620
Cavaso_Del_Tomba_Via_Lerina,45.854,11.901,500,2160,Italy,Veneto,ITH3,Italy,360
Possagno_Via_Olivi,45.849,11.887,750,3240,Italy,Veneto,ITH3,Italy,540
Silea_Via_Duca_D_Aosta_Loc_S_Elena,45.623,12.334,1860,8035.2,Italy,Veneto,ITH3,Italy,1339.2
Chiarano_Loc_Fossalta,45.729,12.545,1000,4320,Italy,Veneto,ITH3,Italy,720
Chiarano_Via_Benzona,45.727,12.577,1950,8424,Italy,Veneto,ITH3,Italy,1404
Salgareda_Via_Degli_Alpini_Campo_Di_Pietra,45.709,12.539,1000,4320,Italy,Veneto,ITH3,Italy,720
Salgareda_Via_Guizza,45.705,12.5,3500,15120,Italy,Veneto,ITH3,Italy,2520
Salgareda_Via_Callurbana,45.69,12.539,250,1080,Italy,Veneto,ITH3,Italy,180
Sernaglia_Della_Battaglia_Via_Cal_Del_Soligo,45.86,12.179,9500,41040,Italy,Veneto,ITH3,Italy,6840
Belfiore_Via_S_Rocchetto,45.378,11.216,1500,6480,Italy,Veneto,ITH3,Italy,1080
Arcole_Loc_Gazzolo,45.381,11.309,1500,6480,Italy,Veneto,ITH3,Italy,1080
Erbe_Via_Xxv_Aprile,45.238,10.968,1000,4320,Italy,Veneto,ITH3,Italy,720
Nogara_Loc_Montalto_Via_Olmo,45.182,11.053,400,1728,Italy,Lombardia,ITC4,Italy,288
Nogara_Loc_Campalano,45.167,11.092,400,1728,Italy,Veneto,ITH3,Italy,288
Nogarole_Rocca_Loc_Bagnolo,45.266,10.892,1500,6480,Italy,Veneto,ITH3,Italy,1080
Trevenzuolo_Loc_Fagnano,45.256,10.943,1500,6480,Italy,Veneto,ITH3,Italy,1080
Trevenzuolo_Loc_Roncoleva,45.247,10.911,1100,4752,Italy,Lombardia,ITC4,Italy,792
Palu,45.325,11.163,1000,4320,Italy,Veneto,ITH3,Italy,720
Roverchiara_Loc_Cappafredda,45.271,11.221,60,259.2,Italy,Veneto,ITH3,Italy,43.2
Roverchiara_Loc_Cappafredda_Zona_Produttiva_D2,45.271,11.224,200,864,Italy,Veneto,ITH3,Italy,144
Roverchiara_Loc_Capoluogo,45.268,11.247,200,864,Italy,Veneto,ITH3,Italy,144
San_Pietro_Di_Morubio_Via_Belbrolo,45.242,11.217,6000,25920,Italy,Veneto,ITH3,Italy,4320
Acquappesa - Sciabiche,39.482671,15.959555,13000,56160,Italy,Calabria,ITF6,Italy,9360
Acquappesa - Terme Luigiane,39.475633,15.991715,3000,12960,Italy,Calabria,ITF6,Italy,2160
Acri - Centro,39.489984,16.377224,13000,56160,Italy,Calabria,ITF6,Italy,9360
Acri - Chimento,39.395706,16.464386,1000,4320,Italy,Calabria,ITF6,Italy,720
Acri - Cuta,39.465517,16.361831,1000,4320,Italy,Calabria,ITF6,Italy,720
Acri - Duglia,39.514147,16.380888,2500,10800,Italy,Calabria,ITF6,Italy,1800
Acri - Foresta,39.564116,16.500774,1000,4320,Italy,Calabria,ITF6,Italy,720
Acri - San Giacomo,39.520811,16.465039,2500,10800,Italy,Calabria,ITF6,Italy,1800
Aiello Calabro - Macchia Sottana,39.120531,16.158304,1300,5616,Italy,Calabria,ITF6,Italy,936
Albi - San Giovanni,39.015608,16.598329,5000,21600,Italy,Calabria,ITF6,Italy,3600
Albidona - Fontana Gatta,39.919018,16.476966,3500,15120,Italy,Calabria,ITF6,Italy,2520
Altomonte - Centro S.Elia/Noviziato,39.694345,16.134844,2800,12096,Italy,Calabria,ITF6,Italy,2016
Altomonte - Contrada Corvo/Casello,39.662881,16.144138,600,2592,Italy,Calabria,ITF6,Italy,432
Altomonte - Pantaleo,39.677634,16.171626,5000,21600,Italy,Calabria,ITF6,Italy,3600
Amantea - Belmonte loc. S.Barbara,39.183838,16.074908,1000,4320,Italy,Calabria,ITF6,Italy,720
Amantea - Belmonte loc. Vadi,39.163629,16.101747,1000,4320,Italy,Calabria,ITF6,Italy,720
Amantea - Nocera Terinese,39.030608,16.116549,84000,362880,Italy,Calabria,ITF6,Italy,60480
Amaroni - Argadi,38.798549,16.45697,3000,12960,Italy,Calabria,ITF6,Italy,2160
Aprigliano - Agosto,39.235084,16.340413,1200,5184,Italy,Calabria,ITF6,Italy,864
Bagnara Calabra - Cacili,38.293632,15.813224,15000,64800,Italy,Calabria,ITF6,Italy,10800
Belcastro - Ciavola,39.01684,16.793608,5000,21600,Italy,Calabria,ITF6,Italy,3600
Belvedere Spinello - Chiatrette,39.209551,16.882724,1500,6480,Italy,Calabria,ITF6,Italy,1080
Belvedere Spinello - Chiusa del Pozzo,39.212749,16.883331,2500,10800,Italy,Calabria,ITF6,Italy,1800
Bianco - Consortile Bianco - Benestare - Bovalino parte di Casignana,38.105411,16.138064,40000,172800,Italy,Calabria,ITF6,Italy,28800
Bianco - Crocifisso Centro,38.095097,16.099904,250,1080,Italy,Calabria,ITF6,Italy,180
Bisignano - Duglia,39.551809,16.243005,1500,6480,Italy,Calabria,ITF6,Italy,1080
Bisignano - Macchiatavola,39.510711,16.215151,2000,8640,Italy,Calabria,ITF6,Italy,1440
Bisignano - Mucone,39.476793,16.240382,5000,21600,Italy,Calabria,ITF6,Italy,3600
Bisignano - Pucchio,39.509019,16.294388,100,432,Italy,Calabria,ITF6,Italy,72
Bivongi - Battendieri,38.486957,16.462431,6000,25920,Italy,Calabria,ITF6,Italy,4320
Borgia - Catanzaro Lido,38.819993,16.604857,90000,388800,Italy,Calabria,ITF6,Italy,64800
Borgia - Malaidi,38.833045,16.51392,5000,21600,Italy,Calabria,ITF6,Italy,3600
Botricello - Arango,38.926509,16.875405,20000,86400,Italy,Calabria,ITF6,Italy,14400
Briatico - Conidoni,38.703845,16.040089,6000,25920,Italy,Calabria,ITF6,Italy,4320
Briatico - S.Costantino,38.708987,16.004502,1500,6480,Italy,Calabria,ITF6,Italy,1080
Briatico - S.Giorgio,38.724474,16.039648,3500,15120,Italy,Calabria,ITF6,Italy,2520
Buonvicino - Petraro,39.689667,15.881347,5000,21600,Italy,Calabria,ITF6,Italy,3600
Campana - Convento,39.413814,16.4830973,2600,11232,Italy,Calabria,ITF6,Italy,1872
Caraffa di Catanzaro - Petrelluzzo,38.885791,16.484045,5000,21600,Italy,Calabria,ITF6,Italy,3600
Cardinale - Perara,38.657771,16.396816,4000,17280,Italy,Calabria,ITF6,Italy,2880
Careri - Centro,38.173916,16.116671,2500,10800,Italy,Calabria,ITF6,Italy,1800
Careri - Natile Nuovo,38.182579,16.079702,2000,8640,Italy,Calabria,ITF6,Italy,1440
Careri - Natile Vecchio,38.191464,16.049671,500,2160,Italy,Calabria,ITF6,Italy,360
Cariati - Fiume Nicà - S.Maria,39.476277,17.011884,25000,108000,Italy,Calabria,ITF6,Italy,18000
Cassano allo Ionio - Algheria,39.785076,16.293619,7000,30240,Italy,Calabria,ITF6,Italy,5040
Cassano allo Ionio - Bruscata Grande,39.755622,16.472496,6000,25920,Italy,Calabria,ITF6,Italy,4320
Cassano allo Ionio - Doria,39.727456,16.35591,2500,10800,Italy,Calabria,ITF6,Italy,1800
Cassano allo Ionio - Laghi di Sibari,39.722528,16.51152,10000,43200,Italy,Calabria,ITF6,Italy,7200
Cassano allo Ionio - Lauropoli Ponte della Mennola,39.77276,16.356282,7000,30240,Italy,Calabria,ITF6,Italy,5040
Cassano allo Ionio - Spadella,39.737923,16.464068,15000,64800,Italy,Calabria,ITF6,Italy,10800
Castelsilano - Canalicchio,39.270223,16.770958,1200,5184,Italy,Calabria,ITF6,Italy,864
Castrovillari - SanRocco,39.805327,16.21983,24000,103680,Italy,Calabria,ITF6,Italy,17280
Catanzaro - Varghello,38.820762,16.605973,90000,388800,Italy,Calabria,ITF6,Italy,64800
Celico - Mulinelle,39.6296914,16.327685,2300,9936,Italy,Calabria,ITF6,Italy,1656
Cerchiara di Calabria - Badia,39.860479,16.380011,330,1425.6,Italy,Calabria,ITF6,Italy,237.6
Cerchiara di Calabria - Piana Cerchiara,39.822628,16.40984,3000,12960,Italy,Calabria,ITF6,Italy,2160
Cerisano - Pianetto,39.287589,16.19786,50,216,Italy,Calabria,ITF6,Italy,36
Cerisano - S. Ianni,39.275863,16.18949,2500,10800,Italy,Calabria,ITF6,Italy,1800
Cerisano - Valli,39.286015,16.173676,1000,4320,Italy,Calabria,ITF6,Italy,720
Cerisano - Villizzi,39.271235,16.174063,1000,4320,Italy,Calabria,ITF6,Italy,720
Cetraro - Sant'Angelo,39.535872,15.967973,500,2160,Italy,Calabria,ITF6,Italy,360
Cetraro - S. Maria di Mare,39.519919,15.935058,20000,86400,Italy,Calabria,ITF6,Italy,14400
Cetraro - Sottocastello,39.803593,16.406625,5000,21600,Italy,Calabria,ITF6,Italy,3600
Chiaravalle Centrale - Capoluogo,38.689656,16.393211,10000,43200,Italy,Calabria,ITF6,Italy,7200
Cirò - Paradiso,39.38447,17.065715,5000,21600,Italy,Calabria,ITF6,Italy,3600
Civita - Conicelle,39.848169,16.3107,1000,4320,Italy,Calabria,ITF6,Italy,720
Conflenti - Mozzoni,39.066711,16.288771,2000,8640,Italy,Calabria,ITF6,Italy,1440
Conflenti - San Mazzeo Sciosci,39.031564,16.26215,700,3024,Italy,Calabria,ITF6,Italy,504
Conflenti - San Mazzeo Stranges,39.038166,16.266294,200,864,Italy,Calabria,ITF6,Italy,144
Corigliano Calabro - Apollinara,39.468779,16.144585,1300,5616,Italy,Calabria,ITF6,Italy,936
Corigliano Calabro - Boscarello,39.649371,16.556017,50000,216000,Italy,Calabria,ITF6,Italy,36000
Corigliano Calabro - Cantinella,39.68156,16.460551,4800,20736,Italy,Calabria,ITF6,Italy,3456
Corigliano Calabro - Ciciriello,39.602133,16.521218,16000,69120,Italy,Calabria,ITF6,Italy,11520
Corigliano Calabro - Villaggio Frassa,39.646837,16.487355,1800,7776,Italy,Calabria,ITF6,Italy,1296
Cortale - Amalopate,38.843632,16.423932,5000,21600,Italy,Calabria,ITF6,Italy,3600
Cotronei - C.da Cona,39.159907,16.787999,6000,25920,Italy,Calabria,ITF6,Italy,4320
Cotronei - Trepidò,39.183304,16.698107,5000,21600,Italy,Calabria,ITF6,Italy,3600
Cropani - Casalinello,38.944637,16.972574,2000,8640,Italy,Calabria,ITF6,Italy,1440
Cropani - Crocchio,38.925588,16.874989,14700,63504,Italy,Calabria,ITF6,Italy,10584
Cropani - Cuturella,38.921859,16.820906,400,1728,Italy,Calabria,ITF6,Italy,288
Crosia - Pantano,39.609941,16.76627,15000,64800,Italy,Calabria,ITF6,Italy,10800
Crotone - Papaniciaro,39.082048,17.104267,72000,311040,Italy,Calabria,ITF6,Italy,51840
Crotone - CORAP,39.105594,17.105484,50000,216000,Italy,Calabria,ITF6,Italy,36000
Crucoli - Trascia,39.428236,17.005897,250,1080,Italy,Calabria,ITF6,Italy,180
Cutro - S.Leonardo,39.116135,16.968416,7000,30240,Italy,Calabria,ITF6,Italy,5040
Decollatura - Pantano,39.050218,16.386622,6000,25920,Italy,Calabria,ITF6,Italy,4320
Diamante - Cirella,39.72374,15.818704,55000,237600,Italy,Calabria,ITF6,Italy,39600
Dinami - Cannata,38.537992,16.138193,1000,4320,Italy,Calabria,ITF6,Italy,720
Fagnano Castello - Cafaro,39.559642,16.06896,500,2160,Italy,Calabria,ITF6,Italy,360
Fagnano Castello - Grillo,39.555051,16.048501,500,2160,Italy,Calabria,ITF6,Italy,360
Fagnano Castello - Rondinella,39.555051,16.048501,4500,19440,Italy,Calabria,ITF6,Italy,3240
Falconara Albanese - Torremezzo,39.275084,16.093916,15000,64800,Italy,Calabria,ITF6,Italy,10800
Feroleto Antico - Giacinti,38.954793,16.36849,50,216,Italy,Calabria,ITF6,Italy,36
Feroleto Antico - Capoluogo,38.968677,16.394729,400,1728,Italy,Calabria,ITF6,Italy,288
Feroleto Antico - Baratta,38.911146,16.344279,550,2376,Italy,Calabria,ITF6,Italy,396
Feroleto Antico - Regolizia,38.954189,16.370939,80,345.6,Italy,Calabria,ITF6,Italy,57.6
Feroleto Antico - Ievoli ovest,38.964667,16.403954,200,864,Italy,Calabria,ITF6,Italy,144
Feroleto Antico - Ievoli est,38.971858,16.407505,150,648,Italy,Calabria,ITF6,Italy,108
Feroleto Antico - Polverini,38.973776,16.412777,50,216,Italy,Calabria,ITF6,Italy,36
Feroleto Antico - Marcantoni,38.974799,16.399636,50,216,Italy,Calabria,ITF6,Italy,36
Feroleto Antico - Cropia,38.962647,16.391823,400,1728,Italy,Calabria,ITF6,Italy,288
Feroleto Antico - Galli,38.975392,16.378632,240,1036.8,Italy,Calabria,ITF6,Italy,172.8
Filadelfia - Palermi,38.787648,16.319253,500,2160,Italy,Calabria,ITF6,Italy,360
Firmo - Cerzitello,39.537497,16.867067,500,2160,Italy,Calabria,ITF6,Italy,360
Fiumefreddo Bruzio - Santa Rita,39.239464,16.098663,27500,118800,Italy,Calabria,ITF6,Italy,19800
Francavilla Angitola - Fra Giuseppe,38.791466,16.27,500,2160,Italy,Calabria,ITF6,Italy,360
Francavilla Angitola - Olivara,38.770316,16.218432,2000,8640,Italy,Calabria,ITF6,Italy,1440
Francavilla Angitola - S.Martino,38.773888,16.263333,2000,8640,Italy,Calabria,ITF6,Italy,1440
Francavilla Marittima - Contrada Vigne,39.805264,16.407323,5000,21600,Italy,Calabria,ITF6,Italy,3600
Frascineto - Fontana Botte,39.849999,16.275827,3000,12960,Italy,Calabria,ITF6,Italy,2160
Frascineto - San Leonardo,39.849999,16.275827,500,2160,Italy,Calabria,ITF6,Italy,360
Fuscaldo - Maddalena,39.405728,16.015698,18000,77760,Italy,Calabria,ITF6,Italy,12960
Gerocarne - Bondanzia,38.576639,16.20401,130,561.6,Italy,Calabria,ITF6,Italy,93.6
Gerocarne - Carruso,38.577834,16.213066,40,172.8,Italy,Calabria,ITF6,Italy,28.8
Gerocarne - Fago,38.590556,16.267289,80,345.6,Italy,Calabria,ITF6,Italy,57.6
Gerocarne - Lanzo Domito,38.623306,16.158121,80,345.6,Italy,Calabria,ITF6,Italy,57.6
Gerocarne - Mancuso,38.60625,16.174038,230,993.6,Italy,Calabria,ITF6,Italy,165.6
Gerocarne - Mazzotta1,38.609056,16.171954,190,820.8,Italy,Calabria,ITF6,Italy,136.8
Gerocarne - Mazzotta2,38.612417,16.171816,50,216,Italy,Calabria,ITF6,Italy,36
Gerocarne - Paese,38.589584,16.212344,1300,5616,Italy,Calabria,ITF6,Italy,936
Gerocarne - Perara,38.394634,16.238197,4000,17280,Italy,Calabria,ITF6,Italy,2880
Gerocarne - Pettinaro,38.576584,16.214038,80,345.6,Italy,Calabria,ITF6,Italy,57.6
Gerocarne - S.Antonio,38.564444,16.234444,60,259.2,Italy,Calabria,ITF6,Italy,43.2
Gerocarne - S.Sebastiano1,38.565667,16.248286,110,475.2,Italy,Calabria,ITF6,Italy,79.2
Gerocarne - S.Sebastiano2,38.5675,16.240555,25,108,Italy,Calabria,ITF6,Italy,18
Gerocarne - Sambuco,38.569362,16.236177,100,432,Italy,Calabria,ITF6,Italy,72
Giffone - Centro,38.345213,16.186339,2500,10800,Italy,Calabria,ITF6,Italy,1800
Gimigliano - Cavora,38.956903,16.554501,500,2160,Italy,Calabria,ITF6,Italy,360
Gioia Tauro - Nicotera loc.Filotta,38.57407,15.9328,1000,4320,Italy,Calabria,ITF6,Italy,720
Gioia Tauro - Rizziconi loc. Cirello,38.29933,16.322431,10000,43200,Italy,Calabria,ITF6,Italy,7200
Gioia Tauro CONSORTILE IAM: CINQUEFRONDI - CITTANOVA - POLISTENA - GIOIA TAURO - FEROLETO DELLA CHIESA - GALATRO - LAUREANA DI BORRELLO - MELICUCCO - PALMI - ROSARNO - SAN FERDINANDO - SAN GIORGIO MORGETO - TAURIANOVA - RIZZICONI,38.346439,16.194039,260000,1123200,Italy,Calabria,ITF6,Italy,187200
Gioiosa Ionica - Miccio,38.455066,16.559424,7000,30240,Italy,Calabria,ITF6,Italy,5040
Girifalco - Rena,38.828906,16.446608,9000,38880,Italy,Calabria,ITF6,Italy,6480
Guardavalle - Centro,38.502661,16.510512,3000,12960,Italy,Calabria,ITF6,Italy,2160
Guardavalle - Mare,38.493417,16.572716,10000,43200,Italy,Calabria,ITF6,Italy,7200
Guardia Piemontese - Chiausi,39.464328,16.001408,750,3240,Italy,Calabria,ITF6,Italy,540
Guardia Piemontese - Lavandaia,39.448706,15.991556,20000,86400,Italy,Calabria,ITF6,Italy,14400
Ioppolo - Caroniti,38.590418,15.903489,2000,8640,Italy,Calabria,ITF6,Italy,1440
Ioppolo - La Morte,38.57608,15.901243,6000,25920,Italy,Calabria,ITF6,Italy,4320
Isca sullo Jonio - Lenze Gallipari,38.591813,16.561565,20000,86400,Italy,Calabria,ITF6,Italy,14400
Isola di Capo Rizzuto - Mazzotta,38.942567,17.107402,40000,172800,Italy,Calabria,ITF6,Italy,28800
Lago - Aria dei Lupi,39.156278,16.170724,600,2592,Italy,Calabria,ITF6,Italy,432
